stock,open,high,low,close,timestamp
株B,930.57,1025.64,899.40,906.05,12:50:30.500
株C,634.65,734.40,630.17,644.90,12:50:31.000
株I,904.42,956.69,862.95,869.05,12:50:31.500
株O,554.69,653.38,518.17,524.09,12:50:32.000
株Q,915.20,1015.02,892.02,904.39,12:50:32.500
株V,373.00,447.37,344.82,348.41,12:50:33.000
株L,814.10,905.83,806.10,807.81,12:50:33.500
株K,878.24,976.44,870.90,885.51,12:50:34.000
株G,591.52,658.56,576.81,592.52,12:50:34.500
株Z,586.36,644.94,536.37,553.55,12:50:35.000
株U,349.25,422.85,340.26,342.43,12:50:35.500
株Y,845.65,941.16,799.67,814.76,12:50:36.000
株R,304.02,385.87,285.15,301.38,12:50:36.500
株K,485.02,567.12,475.69,492.68,12:50:37.000
株V,451.05,540.54,407.91,422.48,12:50:37.500
株O,900.90,977.95,863.52,870.47,12:50:38.000
株A,709.63,809.18,676.39,686.65,12:50:38.500
株C,776.54,862.32,738.90,741.93,12:50:39.000
株N,575.62,638.71,539.50,541.66,12:50:39.500
株M,386.84,479.04,372.07,382.08,12:50:40.000
株K,565.81,638.31,552.92,567.10,12:50:40.500
株Q,925.71,1005.84,897.73,912.07,12:50:41.000
株A,631.14,719.94,620.12,624.40,12:50:41.500
株N,579.34,668.57,570.83,572.87,12:50:42.000
株Z,357.04,429.79,344.37,350.36,12:50:42.500
株F,555.65,622.83,517.08,532.32,12:50:43.000
株I,561.46,637.52,533.30,540.40,12:50:43.500
株I,456.27,509.42,448.25,464.89,12:50:44.000
株E,369.54,453.99,341.91,357.45,12:50:44.500
株Y,454.09,531.08,432.52,439.22,12:50:45.000
株G,775.80,834.91,734.64,744.81,12:50:45.500
株Y,475.64,562.60,452.40,459.03,12:50:46.000
株G,595.56,647.77,578.23,580.42,12:50:46.500
株G,666.96,752.02,623.90,638.91,12:50:47.000
株Q,518.34,572.11,490.20,505.47,12:50:47.500
株G,334.40,393.19,327.01,343.49,12:50:48.000
株G,849.61,929.69,816.00,831.89,12:50:48.500
株T,610.20,690.40,599.85,601.93,12:50:49.000
株N,661.98,743.89,621.21,623.61,12:50:49.500
株X,348.99,441.96,336.52,342.02,12:50:50.000
株E,949.24,1039.77,929.72,948.40,12:50:50.500
株X,730.14,810.76,724.35,737.15,12:50:51.000
株T,503.16,589.84,482.89,486.88,12:50:51.500
株J,705.68,775.21,684.65,687.22,12:50:52.000
株D,511.90,575.19,505.82,511.49,12:50:52.500
株P,620.16,689.41,618.30,630.70,12:50:53.000
株N,591.27,674.22,556.70,572.82,12:50:53.500
株W,829.75,892.66,791.91,805.80,12:50:54.000
株B,509.53,562.14,473.26,476.41,12:50:54.500
株M,961.90,1017.05,957.73,962.59,12:50:55.000
株F,447.57,499.61,418.50,424.37,12:50:55.500
株E,440.81,491.31,435.92,445.74,12:50:56.000
株D,935.01,992.85,916.89,923.37,12:50:56.500
株K,963.10,1059.64,948.44,957.34,12:50:57.000
株X,525.97,579.04,501.67,514.49,12:50:57.500
株X,363.51,437.28,361.41,373.11,12:50:58.000
株V,653.09,735.98,618.82,636.69,12:50:58.500
株I,502.54,593.00,473.35,480.38,12:50:59.000
株I,637.04,724.52,598.54,602.39,12:50:59.500
株U,331.15,419.35,292.13,294.94,12:51:00.000
株J,737.48,819.71,717.27,730.94,12:51:00.500
株X,658.69,743.21,631.41,637.54,12:51:01.000
株N,456.24,530.99,418.61,422.63,12:51:01.500
株T,930.22,1011.47,897.66,914.17,12:51:02.000
株Q,939.19,996.76,892.00,906.67,12:51:02.500
株J,968.52,1045.80,941.14,953.77,12:51:03.000
株F,660.35,715.01,611.15,628.94,12:51:03.500
株R,728.32,794.42,687.02,688.53,12:51:04.000
株B,366.82,461.10,348.67,360.39,12:51:04.500
株C,665.25,757.95,639.04,650.51,12:51:05.000
株D,987.51,1070.79,969.93,987.74,12:51:05.500
株U,991.67,1071.93,957.86,968.58,12:51:06.000
株F,612.07,690.31,578.30,594.87,12:51:06.500
株J,836.52,892.78,817.27,824.41,12:51:07.000
株N,686.20,777.00,659.28,666.13,12:51:07.500
株I,432.89,506.44,418.90,429.34,12:51:08.000
株F,673.35,728.47,625.20,643.27,12:51:08.500
株T,893.14,959.89,890.03,901.68,12:51:09.000
株N,759.23,838.75,722.79,739.34,12:51:09.500
株K,729.19,817.28,703.52,710.38,12:51:10.000
株V,863.99,930.45,861.93,879.29,12:51:10.500
株B,584.36,684.00,550.89,568.22,12:51:11.000
株N,606.44,697.65,583.25,597.23,12:51:11.500
株Y,876.54,975.83,840.88,860.42,12:51:12.000
株V,960.16,1014.27,939.19,950.39,12:51:12.500
株Q,637.82,691.40,626.17,641.70,12:51:13.000
株Z,524.34,600.91,491.62,495.32,12:51:13.500
株X,700.76,751.54,669.35,678.68,12:51:14.000
株B,816.94,877.48,804.50,816.41,12:51:14.500
株E,668.29,761.74,649.23,659.06,12:51:15.000
株I,914.75,977.67,899.53,903.15,12:51:15.500
株E,351.47,409.98,343.35,344.38,12:51:16.000
株R,451.90,542.26,441.68,448.43,12:51:16.500
株A,520.95,590.77,507.71,512.19,12:51:17.000
株W,734.72,788.37,722.40,725.79,12:51:17.500
株S,873.35,923.49,829.75,835.09,12:51:18.000
株Z,755.03,851.76,719.97,725.10,12:51:18.500
株Y,904.74,973.89,857.86,865.21,12:51:19.000
株D,566.33,654.41,557.63,565.19,12:51:19.500
株Y,560.09,630.18,513.47,526.69,12:51:20.000
株N,496.80,573.67,466.23,485.00,12:51:20.500
株K,995.96,1094.67,965.43,974.42,12:51:21.000
株Q,790.03,848.85,784.78,797.26,12:51:21.500
株U,372.95,433.00,359.17,366.14,12:51:22.000
株S,885.92,962.65,883.66,893.53,12:51:22.500
株W,547.53,628.59,540.50,548.03,12:51:23.000
株Q,687.42,772.95,642.21,653.45,12:51:23.500
株C,686.37,775.41,657.36,661.09,12:51:24.000
株W,311.70,376.92,277.22,282.61,12:51:24.500
株I,927.28,987.11,925.15,931.91,12:51:25.000
株Z,916.86,1013.50,910.46,914.29,12:51:25.500
株D,540.00,608.08,518.15,523.39,12:51:26.000
株E,326.86,409.98,300.28,302.37,12:51:26.500
株A,909.05,989.45,898.37,917.71,12:51:27.000
株U,773.58,834.63,729.42,735.90,12:51:27.500
株F,327.94,385.23,311.70,329.94,12:51:28.000
株H,495.31,582.77,479.91,488.73,12:51:28.500
株Q,789.43,888.10,786.55,801.37,12:51:29.000
株W,651.02,709.00,625.60,626.64,12:51:29.500
株V,483.09,573.74,464.16,483.36,12:51:30.000
株X,301.44,352.91,255.87,269.09,12:51:30.500
株H,865.34,965.29,842.86,844.45,12:51:31.000
株C,632.81,722.35,627.17,633.72,12:51:31.500
株J,475.43,540.30,457.78,468.89,12:51:32.000
株D,973.66,1045.78,946.52,955.13,12:51:32.500
株U,953.48,1032.26,937.59,940.58,12:51:33.000
株V,699.02,795.99,686.21,703.46,12:51:33.500
株U,588.15,655.87,551.52,563.52,12:51:34.000
株N,494.16,590.10,452.04,466.68,12:51:34.500
株A,411.27,494.99,384.46,399.71,12:51:35.000
株Z,893.79,970.97,849.52,865.63,12:51:35.500
株D,981.73,1044.62,979.43,980.91,12:51:36.000
株B,801.64,868.78,778.43,781.00,12:51:36.500
株U,434.31,511.25,386.62,401.56,12:51:37.000
株F,654.52,738.93,615.39,625.79,12:51:37.500
株C,864.04,939.79,835.23,846.27,12:51:38.000
株V,643.67,704.52,636.18,638.92,12:51:38.500
株D,392.47,466.69,366.75,382.49,12:51:39.000
株K,909.79,968.13,905.29,908.88,12:51:39.500
株B,930.18,1018.54,891.19,904.91,12:51:40.000
株E,726.28,818.47,696.26,712.40,12:51:40.500
株J,561.97,645.25,524.84,535.75,12:51:41.000
株V,342.58,409.98,303.56,312.59,12:51:41.500
株F,488.49,584.93,462.09,475.05,12:51:42.000
株B,961.01,1047.18,941.04,949.20,12:51:42.500
株Q,735.36,791.75,712.67,716.70,12:51:43.000
株D,847.21,936.44,821.39,829.02,12:51:43.500
株Q,985.59,1037.16,936.83,942.91,12:51:44.000
株J,821.48,917.54,781.20,787.52,12:51:44.500
株T,615.26,707.17,598.37,613.56,12:51:45.000
株J,757.80,850.84,708.64,720.88,12:51:45.500
株U,360.96,432.69,345.71,351.45,12:51:46.000
株G,636.13,715.38,626.90,631.13,12:51:46.500
株O,325.86,377.07,282.48,298.04,12:51:47.000
株A,851.75,911.85,841.81,856.10,12:51:47.500
株A,996.99,1092.91,994.55,1007.68,12:51:48.000
株B,729.31,792.07,711.19,712.69,12:51:48.500
株H,814.36,898.50,785.72,804.82,12:51:49.000
株X,853.31,910.62,806.06,816.58,12:51:49.500
株I,770.83,835.79,734.81,737.89,12:51:50.000
株Z,445.42,523.74,411.67,414.54,12:51:50.500
株D,351.15,404.56,337.59,339.71,12:51:51.000
株L,637.00,695.82,599.42,610.46,12:51:51.500
株P,714.85,785.65,682.71,689.31,12:51:52.000
株J,790.96,882.13,772.92,784.15,12:51:52.500
株Y,712.51,768.75,666.15,679.05,12:51:53.000
株T,924.89,996.00,878.18,879.61,12:51:53.500
株S,850.38,932.51,806.89,819.48,12:51:54.000
株K,893.63,969.86,871.96,886.82,12:51:54.500
株H,316.41,384.42,281.72,286.42,12:51:55.000
株A,538.34,619.37,536.70,552.38,12:51:55.500
株W,988.95,1047.88,973.24,978.24,12:51:56.000
株P,819.37,888.91,812.54,818.64,12:51:56.500
株G,854.70,930.12,825.48,827.69,12:51:57.000
株G,918.59,1011.10,876.72,887.02,12:51:57.500
株I,502.79,589.56,482.73,489.88,12:51:58.000
株P,416.87,510.58,398.41,406.49,12:51:58.500
株Q,381.13,448.32,345.99,348.02,12:51:59.000
株K,520.53,616.67,506.76,509.75,12:51:59.500
株X,826.04,895.92,796.10,805.51,12:52:00.000
株D,857.20,932.55,845.03,848.21,12:52:00.500
株L,682.94,746.29,645.13,658.75,12:52:01.000
株L,371.58,429.51,329.13,344.40,12:52:01.500
株X,675.52,742.12,636.04,647.10,12:52:02.000
株X,437.63,490.35,425.01,429.58,12:52:02.500
株F,426.17,490.85,421.20,425.14,12:52:03.000
株S,819.17,913.62,794.16,808.32,12:52:03.500
株R,608.34,661.89,570.73,574.90,12:52:04.000
株D,476.97,532.07,448.64,454.15,12:52:04.500
株K,464.45,518.36,454.56,474.23,12:52:05.000
株R,774.02,828.85,732.59,736.37,12:52:05.500
株K,488.21,568.96,470.69,476.30,12:52:06.000
株Q,799.72,899.52,782.79,795.66,12:52:06.500
株W,763.74,851.38,754.62,762.93,12:52:07.000
株V,935.46,992.90,908.41,913.37,12:52:07.500
株O,405.63,504.06,400.21,407.82,12:52:08.000
株R,815.07,891.78,766.82,778.54,12:52:08.500
株J,699.53,752.68,683.89,684.93,12:52:09.000
株M,514.38,580.20,474.91,486.75,12:52:09.500
株L,523.86,605.12,509.02,514.32,12:52:10.000
株O,819.50,887.47,774.54,778.42,12:52:10.500
株H,737.97,805.11,715.02,718.76,12:52:11.000
株N,589.22,651.68,546.57,563.40,12:52:11.500
株J,954.71,1016.01,947.80,965.74,12:52:12.000
株N,888.49,987.50,850.11,866.85,12:52:12.500
株P,831.23,923.59,786.68,797.07,12:52:13.000
株S,642.66,719.68,613.98,616.88,12:52:13.500
株J,649.17,713.08,645.30,663.17,12:52:14.000
株M,769.96,863.64,763.67,772.49,12:52:14.500
株Z,933.78,1000.46,920.76,936.66,12:52:15.000
株H,368.10,421.43,358.86,373.29,12:52:15.500
株C,729.90,807.64,713.62,725.67,12:52:16.000
株Y,721.78,790.66,694.91,699.16,12:52:16.500
株Y,728.45,790.39,696.22,712.45,12:52:17.000
株H,754.58,837.97,706.48,726.10,12:52:17.500
株C,848.23,907.28,811.19,826.85,12:52:18.000
株F,966.62,1038.72,938.10,947.34,12:52:18.500
株X,315.42,390.49,309.14,313.64,12:52:19.000
株D,790.48,870.42,761.52,771.16,12:52:19.500
株M,688.47,763.29,669.03,680.25,12:52:20.000
株F,712.46,799.34,689.17,696.52,12:52:20.500
株J,547.85,640.57,510.11,512.05,12:52:21.000
株T,465.22,555.78,431.77,434.06,12:52:21.500
株W,530.15,604.95,517.65,530.42,12:52:22.000
株D,448.32,538.32,405.22,411.58,12:52:22.500
株Q,855.37,909.33,839.13,857.82,12:52:23.000
株U,725.78,809.81,697.66,701.68,12:52:23.500
株W,343.43,393.69,332.20,337.60,12:52:24.000
株O,685.77,761.95,644.00,649.82,12:52:24.500
株X,998.19,1061.62,975.98,988.74,12:52:25.000
株B,903.04,958.32,893.77,899.93,12:52:25.500
株A,907.48,959.17,879.18,891.14,12:52:26.000
株O,341.84,412.15,324.63,336.28,12:52:26.500
株Y,886.48,939.13,852.13,868.87,12:52:27.000
株N,989.52,1072.42,958.54,967.64,12:52:27.500
株M,494.83,590.71,455.10,461.95,12:52:28.000
株Y,733.89,831.99,732.89,741.71,12:52:28.500
株X,833.74,891.31,804.70,818.56,12:52:29.000
株G,814.68,891.12,789.09,806.47,12:52:29.500
株N,838.10,917.89,835.41,840.06,12:52:30.000
株J,867.34,963.92,859.89,870.82,12:52:30.500
株Y,518.12,600.84,498.96,507.44,12:52:31.000
株B,550.65,630.13,533.76,553.45,12:52:31.500
株A,938.50,1014.33,933.28,945.47,12:52:32.000
株A,401.25,480.89,374.12,387.32,12:52:32.500
株A,989.80,1060.74,971.37,985.45,12:52:33.000
株W,426.66,521.42,381.87,383.45,12:52:33.500
株I,578.01,644.69,549.72,556.33,12:52:34.000
株Z,881.29,939.93,837.27,840.64,12:52:34.500
株E,498.57,581.08,450.01,462.09,12:52:35.000
株N,455.46,511.21,426.96,438.68,12:52:35.500
株M,768.08,842.91,749.99,763.57,12:52:36.000
株O,565.68,620.54,551.20,556.13,12:52:36.500
株X,545.29,626.25,497.89,501.43,12:52:37.000
株E,863.63,945.43,821.33,831.70,12:52:37.500
株B,606.95,684.42,565.26,579.36,12:52:38.000
株K,465.05,538.07,462.25,468.22,12:52:38.500
株W,381.91,479.44,356.95,362.12,12:52:39.000
株K,686.85,772.36,666.30,681.04,12:52:39.500
株H,993.04,1047.91,976.93,985.23,12:52:40.000
株C,575.05,647.62,560.63,577.94,12:52:40.500
株E,352.85,435.53,324.72,327.24,12:52:41.000
株F,972.39,1070.62,928.35,938.45,12:52:41.500
株F,662.33,758.18,613.74,631.47,12:52:42.000
株N,450.99,533.55,433.25,445.09,12:52:42.500
株H,368.28,423.97,350.78,361.42,12:52:43.000
株F,438.09,522.71,410.83,423.09,12:52:43.500
株I,711.17,764.74,689.16,699.55,12:52:44.000
株V,831.27,918.29,799.41,805.80,12:52:44.500
株U,917.08,988.99,896.85,914.37,12:52:45.000
株T,647.68,725.20,641.31,660.07,12:52:45.500
株Z,850.41,928.97,841.70,855.99,12:52:46.000
株F,533.20,613.69,502.59,515.99,12:52:46.500
株Q,531.03,608.90,509.78,521.22,12:52:47.000
株I,988.20,1087.33,961.39,972.26,12:52:47.500
株S,499.26,571.47,460.41,465.87,12:52:48.000
株D,867.13,943.98,829.91,845.76,12:52:48.500
株N,426.13,491.20,419.91,438.59,12:52:49.000
株W,599.69,692.47,589.87,597.93,12:52:49.500
株F,395.68,489.90,364.24,380.17,12:52:50.000
株P,837.27,920.23,815.76,821.90,12:52:50.500
株E,723.69,806.75,684.10,685.26,12:52:51.000
株S,320.66,386.85,273.82,293.57,12:52:51.500
株L,920.44,1006.71,917.31,929.46,12:52:52.000
株V,637.18,717.83,614.24,620.66,12:52:52.500
株U,950.69,1037.50,941.52,954.66,12:52:53.000
株G,343.32,437.78,316.15,324.17,12:52:53.500
株O,541.61,593.10,491.80,499.45,12:52:54.000
株K,722.55,815.61,701.62,704.77,12:52:54.500
株U,673.01,747.28,659.25,677.56,12:52:55.000
株R,428.48,497.48,399.03,403.70,12:52:55.500
株J,390.68,457.29,387.22,392.71,12:52:56.000
株M,341.35,434.78,332.38,349.32,12:52:56.500
株C,317.58,398.75,284.93,289.94,12:52:57.000
株J,527.12,588.26,526.06,533.89,12:52:57.500
株G,827.09,907.53,781.77,793.17,12:52:58.000
株Y,961.48,1017.62,918.78,938.39,12:52:58.500
株K,812.47,888.39,797.20,800.24,12:52:59.000
株H,797.04,891.20,776.62,781.34,12:52:59.500
株W,500.40,575.50,491.34,509.14,12:53:00.000
株O,619.76,709.45,615.60,625.66,12:53:00.500
株J,943.02,1001.92,915.11,932.23,12:53:01.000
株Q,653.58,742.17,624.91,644.66,12:53:01.500
株D,333.27,419.39,297.32,299.51,12:53:02.000
株Y,883.22,936.84,844.57,861.46,12:53:02.500
株L,492.89,578.92,473.09,475.78,12:53:03.000
株M,551.56,640.65,547.05,558.55,12:53:03.500
株M,749.75,844.48,732.13,749.76,12:53:04.000
株K,997.86,1071.20,989.20,990.27,12:53:04.500
株R,572.53,656.67,544.16,559.02,12:53:05.000
株U,574.15,624.35,532.09,533.86,12:53:05.500
株B,525.89,618.38,496.55,502.03,12:53:06.000
株X,783.99,851.06,746.47,747.94,12:53:06.500
株E,923.57,979.90,920.82,934.97,12:53:07.000
株G,797.70,855.67,770.19,771.22,12:53:07.500
株Z,928.61,998.53,883.55,892.04,12:53:08.000
株P,324.96,378.35,321.86,333.90,12:53:08.500
株O,320.69,396.80,288.37,307.63,12:53:09.000
株V,869.88,967.53,859.32,872.37,12:53:09.500
株D,907.11,997.73,894.37,897.96,12:53:10.000
株Q,492.49,562.48,485.64,487.70,12:53:10.500
株M,748.25,820.50,709.27,723.62,12:53:11.000
株X,473.26,549.87,442.98,459.21,12:53:11.500
株V,653.61,723.43,622.40,636.30,12:53:12.000
株S,433.69,491.46,383.96,387.55,12:53:12.500
株L,334.91,392.56,311.39,318.79,12:53:13.000
株G,953.91,1035.97,917.57,920.78,12:53:13.500
株Q,339.91,435.08,312.34,323.21,12:53:14.000
株D,937.93,1005.66,916.38,932.99,12:53:14.500
株C,945.88,1015.59,913.92,924.96,12:53:15.000
株Z,964.30,1015.09,944.93,946.25,12:53:15.500
株C,365.46,459.68,338.19,353.68,12:53:16.000
株A,555.09,629.33,551.14,563.02,12:53:16.500
株O,622.59,693.02,573.70,585.12,12:53:17.000
株V,453.42,517.92,446.03,464.30,12:53:17.500
株T,516.12,615.27,499.53,510.61,12:53:18.000
株D,398.13,457.21,381.60,397.31,12:53:18.500
株Q,765.83,815.88,734.16,752.31,12:53:19.000
株T,522.22,609.75,510.98,515.62,12:53:19.500
株I,590.39,658.79,557.79,564.32,12:53:20.000
株P,452.99,551.33,416.19,425.80,12:53:20.500
株S,680.22,778.61,637.68,648.88,12:53:21.000
株P,947.73,1046.97,917.69,925.59,12:53:21.500
株I,506.51,604.47,501.92,508.93,12:53:22.000
株C,807.65,892.50,771.71,783.47,12:53:22.500
株U,661.55,747.00,636.44,638.31,12:53:23.000
株N,747.39,843.73,725.64,737.59,12:53:23.500
株Z,778.77,850.37,741.98,758.68,12:53:24.000
株O,491.63,565.65,445.93,453.21,12:53:24.500
株F,847.19,942.27,819.89,836.50,12:53:25.000
株O,354.34,419.46,307.18,317.44,12:53:25.500
株C,658.45,738.69,612.94,622.68,12:53:26.000
株Y,579.76,639.49,529.85,548.83,12:53:26.500
株D,774.99,871.80,729.96,746.47,12:53:27.000
株Y,981.89,1067.08,936.38,942.72,12:53:27.500
株M,853.42,914.11,817.21,835.13,12:53:28.000
株O,523.42,604.56,484.31,488.41,12:53:28.500
株P,375.12,472.50,367.67,386.74,12:53:29.000
株W,567.41,655.24,561.64,569.18,12:53:29.500
株K,892.69,947.28,880.55,887.10,12:53:30.000
株D,742.45,795.99,694.40,699.29,12:53:30.500
株X,847.34,930.35,803.34,807.55,12:53:31.000
株U,876.86,943.51,828.70,839.73,12:53:31.500
株K,728.25,817.85,710.11,724.30,12:53:32.000
株L,578.03,635.56,558.04,565.23,12:53:32.500
株R,556.42,634.18,512.06,526.66,12:53:33.000
株D,462.32,553.32,430.36,446.05,12:53:33.500
株Q,996.49,1095.01,992.05,1005.47,12:53:34.000
株L,406.08,503.25,391.41,398.45,12:53:34.500
株H,888.80,974.17,886.23,899.49,12:53:35.000
株T,770.55,861.38,732.46,741.87,12:53:35.500
株C,695.84,778.65,680.12,683.64,12:53:36.000
株A,450.13,540.99,408.57,419.96,12:53:36.500
株U,592.40,682.77,569.69,577.60,12:53:37.000
株A,986.07,1070.99,968.92,971.16,12:53:37.500
株M,615.34,693.47,596.87,610.59,12:53:38.000
株G,970.51,1056.95,966.63,967.98,12:53:38.500
株I,931.76,1015.90,913.57,928.25,12:53:39.000
株W,729.74,805.02,682.98,696.80,12:53:39.500
株S,729.64,780.09,691.92,695.83,12:53:40.000
株F,621.58,698.13,619.77,634.68,12:53:40.500
株S,403.05,453.98,374.07,391.69,12:53:41.000
株O,956.57,1055.62,943.03,947.25,12:53:41.500
株N,509.82,604.62,463.84,472.59,12:53:42.000
株L,340.67,435.26,321.63,330.46,12:53:42.500
株M,618.10,712.03,610.35,621.99,12:53:43.000
株M,371.81,428.17,355.44,365.76,12:53:43.500
株T,403.01,484.51,355.99,357.65,12:53:44.000
株O,413.84,477.31,401.03,402.51,12:53:44.500
株E,986.09,1045.19,940.06,946.37,12:53:45.000
株W,393.29,482.97,376.85,378.07,12:53:45.500
株O,467.86,535.86,420.03,423.09,12:53:46.000
株Z,453.49,533.27,436.20,445.46,12:53:46.500
株W,331.29,385.23,299.90,303.73,12:53:47.000
株Y,594.98,688.16,574.46,591.95,12:53:47.500
株F,693.43,764.04,668.23,677.88,12:53:48.000
株N,948.07,1047.14,900.70,913.93,12:53:48.500
株S,423.18,496.07,420.58,423.37,12:53:49.000
株F,798.98,852.88,772.19,783.67,12:53:49.500
株R,345.82,407.86,321.67,337.60,12:53:50.000
株W,724.11,814.05,678.43,686.49,12:53:50.500
株P,879.35,973.92,863.43,879.21,12:53:51.000
株C,902.36,965.39,882.91,894.50,12:53:51.500
株J,915.08,989.64,908.47,918.71,12:53:52.000
株C,694.57,783.13,679.58,699.45,12:53:52.500
株L,505.63,584.04,486.28,491.57,12:53:53.000
株O,305.66,364.69,291.52,297.33,12:53:53.500
株N,554.34,611.74,539.12,552.08,12:53:54.000
株X,496.83,567.81,489.74,507.87,12:53:54.500
株O,963.56,1019.66,961.74,974.59,12:53:55.000
株Z,809.81,906.35,778.33,779.62,12:53:55.500
株A,608.21,661.61,568.07,583.91,12:53:56.000
株D,618.61,669.42,595.57,602.04,12:53:56.500
株K,810.78,875.98,781.42,784.04,12:53:57.000
株Z,788.42,839.02,760.82,775.97,12:53:57.500
株U,506.49,563.71,481.30,493.27,12:53:58.000
株Y,435.13,513.49,427.51,440.67,12:53:58.500
株I,831.43,918.65,787.84,797.94,12:53:59.000
株R,479.25,540.98,466.03,478.57,12:53:59.500
株T,707.26,789.77,661.94,668.82,12:54:00.000
株M,777.39,862.57,734.58,744.31,12:54:00.500
株T,403.67,469.99,375.95,381.46,12:54:01.000
株X,438.36,520.50,392.94,404.77,12:54:01.500
株U,407.46,460.19,381.16,397.93,12:54:02.000
株T,606.21,680.37,589.80,608.39,12:54:02.500
株B,910.61,970.84,905.10,920.24,12:54:03.000
株F,417.23,486.27,409.24,419.74,12:54:03.500
株F,413.43,485.27,402.14,420.99,12:54:04.000
株X,892.27,951.49,851.12,859.90,12:54:04.500
株T,966.02,1021.33,952.85,965.56,12:54:05.000
株S,569.83,637.41,565.22,567.90,12:54:05.500
株U,885.14,936.88,853.50,871.41,12:54:06.000
株X,508.54,571.78,502.84,517.11,12:54:06.500
株G,952.34,1010.28,913.42,922.91,12:54:07.000
株X,423.86,506.93,422.47,427.22,12:54:07.500
株W,310.09,409.95,278.81,280.63,12:54:08.000
株P,511.73,598.80,484.65,500.41,12:54:08.500
株D,766.68,823.45,749.82,755.38,12:54:09.000
株N,318.76,408.94,300.21,315.95,12:54:09.500
株O,641.22,739.92,628.09,645.65,12:54:10.000
株J,855.17,938.33,844.17,857.07,12:54:10.500
株M,880.30,941.91,875.75,884.31,12:54:11.000
株U,969.40,1062.07,948.05,963.57,12:54:11.500
株H,781.56,842.50,766.44,769.19,12:54:12.000
株U,593.66,685.86,560.78,566.21,12:54:12.500
株W,484.20,559.33,454.21,462.28,12:54:13.000
株B,866.34,929.14,863.50,871.83,12:54:13.500
株X,541.77,626.99,519.37,529.36,12:54:14.000
株S,462.75,524.25,431.34,438.59,12:54:14.500
株E,841.08,894.42,822.11,834.19,12:54:15.000
株S,414.52,472.88,389.60,397.96,12:54:15.500
株M,527.28,613.68,487.61,505.20,12:54:16.000
株X,570.74,656.84,561.68,581.57,12:54:16.500
株S,972.62,1050.09,939.15,945.59,12:54:17.000
株U,797.87,868.05,774.91,789.09,12:54:17.500
株D,464.78,530.11,425.73,445.45,12:54:18.000
株W,704.31,797.91,681.08,689.56,12:54:18.500
株D,488.81,575.02,479.93,490.99,12:54:19.000
株T,976.35,1050.88,931.97,934.27,12:54:19.500
株K,404.61,486.01,387.81,399.52,12:54:20.000
株R,319.45,415.95,280.77,294.14,12:54:20.500
株M,327.07,406.16,292.66,296.01,12:54:21.000
株B,677.73,765.97,671.72,688.36,12:54:21.500
